Year,Week,Region,VCI,TCI,VHI
2001,38,Хмельницька,54.99,67.19,61.09
2001,39,Хмельницька,61.61,64.81,63.21
2001,40,Хмельницька,67.11,62.86,64.99
2001,41,Хмельницька,74.49,58.55,66.52
2001,42,Хмельницька,78.62,57.81,68.21
2001,43,Хмельницька,82.18,56.73,69.45
2001,44,Хмельницька,82.83,56.42,69.63
2001,45,Хмельницька,78.49,57.17,67.83
2001,46,Хмельницька,73.46,57.6,65.53
2001,47,Хмельницька,66.99,60.46,63.73
2001,48,Хмельницька,50.88,70.38,60.63
2001,49,Хмельницька,41.07,79.75,60.41
2001,50,Хмельницька,33.62,83.21,58.41
2001,51,Хмельницька,30.99,85.14,58.07
2001,52,Хмельницька,30.96,85.67,58.31
2002,1,Хмельницька,29.89,84.97,57.43
2002,2,Хмельницька,29.51,78.96,54.23
2002,3,Хмельницька,38.84,63.57,51.21
2002,4,Хмельницька,54.58,44.6,49.59
2002,5,Хмельницька,66.84,31.13,48.98
2002,6,Хмельницька,71.97,23.9,47.93
2002,7,Хмельницька,77.92,17.84,47.88
2002,8,Хмельницька,80.15,15.92,48.04
2002,9,Хмельницька,84.15,14.74,49.45
2002,10,Хмельницька,84.17,13.56,48.87
2002,11,Хмельницька,85.8,9.82,47.81
2002,12,Хмельницька,85.43,13.24,49.34
2002,13,Хмельницька,81.02,18.66,49.84
2002,14,Хмельницька,75.14,23.2,49.17
2002,15,Хмельницька,69.46,26.74,48.1
2002,16,Хмельницька,67.5,30.42,48.96
2002,17,Хмельницька,71.47,31.18,51.32
2002,18,Хмельницька,78.18,32.41,55.29
2002,19,Хмельницька,79.21,36.7,57.95
2002,20,Хмельницька,77.84,45.75,61.79
2002,21,Хмельницька,73.64,54.56,64.1
2002,22,Хмельницька,70.57,55.43,63.0
2002,23,Хмельницька,70.3,54.98,62.64
2002,24,Хмельницька,72.4,50.31,61.36
2002,25,Хмельницька,74.0,42.66,58.33
2002,26,Хмельницька,71.19,37.52,54.36
2002,27,Хмельницька,65.26,33.89,49.57
2002,28,Хмельницька,58.95,29.79,44.37
2002,29,Хмельницька,53.18,29.37,41.27
2002,30,Хмельницька,50.52,35.51,43.02
2002,31,Хмельницька,49.81,39.11,44.46
2002,32,Хмельницька,49.93,39.83,44.88
2002,33,Хмельницька,46.3,42.08,44.19
2002,34,Хмельницька,40.12,47.59,43.86
2002,35,Хмельницька,34.34,55.14,44.74
2002,36,Хмельницька,30.59,57.18,43.89
2002,37,Хмельницька,25.86,70.22,48.04
2002,38,Хмельницька,19.74,82.92,51.33
2002,39,Хмельницька,17.83,86.6,52.22
2002,40,Хмельницька,19.14,84.25,51.69
2002,41,Хмельницька,18.87,84.03,51.45
2002,42,Хмельницька,18.01,84.92,51.46
2002,43,Хмельницька,17.13,79.04,48.09
2002,44,Хмельницька,19.61,65.29,42.45
2002,45,Хмельницька,24.79,53.6,39.19
2002,46,Хмельницька,28.98,50.99,39.98
2002,47,Хмельницька,35.56,49.77,42.67
2002,48,Хмельницька,41.71,49.51,45.61
2002,49,Хмельницька,46.9,49.17,48.04
2002,50,Хмельницька,46.82,51.38,49.1
2002,51,Хмельницька,47.12,50.51,48.81
2002,52,Хмельницька,46.83,47.49,47.16
2003,1,Хмельницька,45.41,46.21,45.81
2003,2,Хмельницька,40.62,49.11,44.86
2003,3,Хмельницька,38.87,49.89,44.38
2003,4,Хмельницька,35.26,51.12,43.19
2003,5,Хмельницька,29.08,53.99,41.54
2003,6,Хмельницька,23.93,57.49,40.71
2003,7,Хмельницька,21.57,59.72,40.64
2003,8,Хмельницька,20.06,63.67,41.87
2003,10,Хмельницька,23.45,64.06,43.75
2003,11,Хмельницька,28.98,59.01,44.0
2003,12,Хмельницька,36.34,55.53,45.94
2003,13,Хмельницька,41.06,52.68,46.87
2003,14,Хмельницька,44.21,50.78,47.49
2003,15,Хмельницька,45.87,44.58,45.23
2003,16,Хмельницька,47.51,31.57,39.54
2003,17,Хмельницька,51.45,19.87,35.66
2003,18,Хмельницька,56.74,10.34,33.54
2003,19,Хмельницька,58.93,5.53,32.23
2003,20,Хмельницька,59.16,4.82,31.99
2003,21,Хмельницька,57.55,6.13,31.84
2003,22,Хмельницька,55.6,8.24,31.92
2003,23,Хмельницька,52.32,11.11,31.72
2003,24,Хмельницька,46.21,17.63,31.92
2003,25,Хмельницька,39.23,28.12,33.67
2003,26,Хмельницька,32.37,40.1,36.23
2003,27,Хмельницька,30.28,48.91,39.6
2003,28,Хмельницька,35.17,51.64,43.4
2003,29,Хмельницька,44.58,53.29,48.94
2003,30,Хмельницька,53.59,53.45,53.52
2003,31,Хмельницька,59.81,51.53,55.67
2003,32,Хмельницька,62.26,53.44,57.85
2003,33,Хмельницька,61.86,55.61,58.74
2003,34,Хмельницька,61.09,60.19,60.64
2003,35,Хмельницька,64.65,56.76,60.7
2003,36,Хмельницька,67.82,49.17,58.5
2003,37,Хмельницька,67.27,47.36,57.32
2003,38,Хмельницька,64.58,46.88,55.73
2003,39,Хмельницька,59.38,52.13,55.76
2003,40,Хмельницька,53.66,63.62,58.64
2003,41,Хмельницька,51.21,68.04,59.62
2003,42,Хмельницька,50.55,71.87,61.21
2003,43,Хмельницька,52.07,63.9,57.98
2003,44,Хмельницька,54.89,48.31,51.6
2003,45,Хмельницька,54.68,35.22,44.95
2003,46,Хмельницька,54.98,29.7,42.34
2003,47,Хмельницька,59.61,28.37,43.99
2003,48,Хмельницька,64.88,29.8,47.34
2003,49,Хмельницька,70.73,33.27,52.0
2003,50,Хмельницька,73.07,38.89,55.98
2003,51,Хмельницька,75.68,46.63,61.15
2003,52,Хмельницька,67.68,65.13,66.4
2004,1,Хмельницька,57.31,86.95,72.13
2004,5,Хмельницька,44.07,86.84,65.46
2004,6,Хмельницька,39.25,79.89,59.57
2004,7,Хмельницька,36.05,76.72,56.39
2004,8,Хмельницька,33.59,78.43,56.01
2004,9,Хмельницька,30.74,82.27,56.51
2004,10,Хмельницька,27.77,83.37,55.57
2004,25,Хмельницька,55.0,19.1,37.05
2004,26,Хмельницька,48.37,17.26,32.82
2004,27,Хмельницька,38.14,26.14,32.14
2004,28,Хмельницька,31.71,33.28,32.5
2004,30,Хмельницька,32.95,46.2,39.58
2004,31,Хмельницька,37.35,49.07,43.21
2004,32,Хмельницька,45.25,50.83,48.04
2004,33,Хмельницька,53.96,53.55,53.75
2004,34,Хмельницька,67.68,53.63,60.65
2004,35,Хмельницька,77.33,50.03,63.68
2004,36,Хмельницька,82.02,42.67,62.34
2004,37,Хмельницька,82.09,39.11,60.6
2004,38,Хмельницька,81.36,38.99,60.18
2004,39,Хмельницька,81.41,38.17,59.79
2004,40,Хмельницька,79.15,37.43,58.29
2004,41,Хмельницька,76.03,37.5,56.76
2004,42,Хмельницька,74.86,40.99,57.93
2004,43,Хмельницька,74.71,39.7,57.2
2004,44,Хмельницька,71.06,39.71,55.38
2004,45,Хмельницька,59.9,48.26,54.08
2004,46,Хмельницька,51.12,57.79,54.45
2004,47,Хмельницька,53.21,57.62,55.42
2004,48,Хмельницька,54.48,56.35,55.42
2004,49,Хмельницька,55.29,57.84,56.56
2004,50,Хмельницька,54.54,54.62,54.58
2004,51,Хмельницька,61.68,43.58,52.63
2004,52,Хмельницька,65.94,39.97,52.95
2005,1,Хмельницька,62.22,45.68,53.95
2005,2,Хмельницька,57.68,54.4,56.04
2005,3,Хмельницька,53.61,58.94,56.28
2005,4,Хмельницька,47.43,66.26,56.85
2005,5,Хмельницька,36.17,76.61,56.39
2005,6,Хмельницька,26.83,87.05,56.94
2005,7,Хмельницька,22.93,90.28,56.61
2005,8,Хмельницька,22.75,93.13,57.94
2005,9,Хмельницька,24.14,95.11,59.63
2005,10,Хмельницька,24.34,93.93,59.14
2005,11,Хмельницька,26.21,87.92,57.06
2005,12,Хмельницька,33.28,74.19,53.73
2005,13,Хмельницька,40.73,63.36,52.05
2005,14,Хмельницька,44.33,57.14,50.73
2005,15,Хмельницька,44.75,51.04,47.9
2005,16,Хмельницька,44.99,50.48,47.74
2005,18,Хмельницька,53.81,62.34,58.07
2005,19,Хмельницька,58.75,61.73,60.24
2005,20,Хмельницька,55.01,51.98,53.49
2005,21,Хмельницька,65.49,57.98,61.73
2005,22,Хмельницька,69.8,52.69,61.24
2005,23,Хмельницька,73.59,50.93,62.26
2005,24,Хмельницька,76.08,47.89,61.98
2005,25,Хмельницька,77.93,44.39,61.16
2005,26,Хмельницька,76.48,43.54,60.01
2005,27,Хмельницька,73.94,39.69,56.82
2005,28,Хмельницька,70.64,37.57,54.1
2005,29,Хмельницька,64.24,40.35,52.3
2005,30,Хмельницька,63.51,37.4,50.46
2005,31,Хмельницька,63.62,41.21,52.41
2005,32,Хмельницька,64.89,44.12,54.5
2005,33,Хмельницька,66.5,44.03,55.26
2005,34,Хмельницька,70.78,42.04,56.41
2005,35,Хмельницька,77.13,36.94,57.03
2005,36,Хмельницька,83.01,28.95,55.98
2005,37,Хмельницька,86.39,21.55,53.97
2005,38,Хмельницька,86.43,19.72,53.07
2005,39,Хмельницька,85.73,15.75,50.74
2005,40,Хмельницька,86.27,11.14,48.7
2005,41,Хмельницька,85.08,6.95,46.02
2005,42,Хмельницька,81.3,8.32,44.81
2005,43,Хмельницька,77.53,15.01,46.27
2005,44,Хмельницька,75.51,16.21,45.86
2005,45,Хмельницька,72.87,19.41,46.14
2005,46,Хмельницька,72.1,16.88,44.49
2005,47,Хмельницька,75.54,12.83,44.19
2005,48,Хмельницька,76.05,17.23,46.64
2005,49,Хмельницька,74.95,21.73,48.34
2005,50,Хмельницька,73.41,23.92,48.66
2005,51,Хмельницька,70.29,28.31,49.3
2005,52,Хмельницька,63.83,35.69,49.76
2006,1,Хмельницька,54.11,45.81,49.96
2006,2,Хмельницька,46.54,53.22,49.88
2006,3,Хмельницька,43.35,55.55,49.45
2006,4,Хмельницька,38.59,58.5,48.54
2006,5,Хмельницька,31.4,62.35,46.88
2006,6,Хмельницька,24.18,66.59,45.38
2006,7,Хмельницька,21.71,66.29,44.0
2006,8,Хмельницька,20.22,68.46,44.34
2006,9,Хмельницька,18.02,77.97,47.99
2006,10,Хмельницька,18.11,84.0,51.06
2006,11,Хмельницька,19.65,84.74,52.19
2006,12,Хмельницька,21.52,85.07,53.29
2006,13,Хмельницька,25.5,82.71,54.1
2006,14,Хмельницька,32.03,77.27,54.65
2006,15,Хмельницька,37.3,70.58,53.94
2006,16,Хмельницька,41.66,63.78,52.72
2006,17,Хмельницька,46.52,61.37,53.94
2006,18,Хмельницька,48.93,58.13,53.53
2006,19,Хмельницька,48.56,54.49,51.53
2006,20,Хмельницька,47.68,56.4,52.04
2006,21,Хмельницька,45.64,61.14,53.39
2006,22,Хмельницька,44.35,66.96,55.66
2006,23,Хмельницька,47.52,67.15,57.33
2006,24,Хмельницька,54.52,62.67,58.59
2006,25,Хмельницька,62.26,56.83,59.55
2006,26,Хмельницька,71.61,47.32,59.46
2006,27,Хмельницька,76.68,39.47,58.08
2006,28,Хмельницька,77.86,34.91,56.39
2006,29,Хмельницька,77.77,32.46,55.11
2006,30,Хмельницька,75.6,32.47,54.03
2006,31,Хмельницька,71.66,34.66,53.16
2006,32,Хмельницька,66.44,38.3,52.37
2006,33,Хмельницька,60.75,43.61,52.18
2006,34,Хмельницька,60.2,46.43,53.32
2006,35,Хмельницька,65.79,44.36,55.07
2006,36,Хмельницька,72.1,38.06,55.08
2006,37,Хмельницька,77.18,31.8,54.49
2006,38,Хмельницька,82.25,27.1,54.67
2006,39,Хмельницька,88.95,17.54,53.25
2006,40,Хмельницька,93.9,11.34,52.62
2006,41,Хмельницька,95.83,7.94,51.88
2006,42,Хмельницька,97.21,5.8,51.51
2006,43,Хмельницька,96.28,8.78,52.53
2006,44,Хмельницька,93.72,6.35,50.03
2006,45,Хмельницька,88.8,5.23,47.01
2006,46,Хмельницька,85.15,3.2,44.17
2006,47,Хмельницька,87.61,3.16,45.38
2006,48,Хмельницька,91.43,2.87,47.15
2006,49,Хмельницька,93.69,3.54,48.61
2006,50,Хмельницька,95.82,4.72,50.27
2006,51,Хмельницька,96.9,5.37,51.13
2006,52,Хмельницька,96.89,4.7,50.8
2007,1,Хмельницька,94.4,6.91,50.66
2007,2,Хмельницька,91.49,10.05,50.77
2007,3,Хмельницька,87.36,12.59,49.98
2007,4,Хмельницька,79.74,17.01,48.38
2007,5,Хмельницька,64.16,25.27,44.72
2007,6,Хмельницька,53.68,30.95,42.32
2007,7,Хмельницька,51.24,32.8,42.02
2007,8,Хмельницька,53.48,31.21,42.35
2007,9,Хмельницька,61.8,26.19,44.0
2007,10,Хмельницька,71.11,19.96,45.53
2007,11,Хмельницька,78.3,13.53,45.92
2007,12,Хмельницька,84.53,14.56,49.55
2007,13,Хмельницька,89.53,12.98,51.25
2007,14,Хмельницька,94.24,8.8,51.52
2007,15,Хмельницька,95.05,7.46,51.26
2007,16,Хмельницька,93.41,9.05,51.23
2007,17,Хмельницька,92.14,10.36,51.25
2007,18,Хмельницька,90.09,11.24,50.67
2007,19,Хмельницька,87.9,11.33,49.61
2007,20,Хмельницька,85.51,13.38,49.45
2007,21,Хмельницька,84.07,11.98,48.03
2007,22,Хмельницька,83.25,10.49,46.87
2007,23,Хмельницька,81.34,10.74,46.04
2007,24,Хмельницька,78.15,10.16,44.15
2007,25,Хмельницька,73.64,11.61,42.62
2007,26,Хмельницька,70.29,9.74,40.02
2007,27,Хмельницька,67.72,6.31,37.02
2007,28,Хмельницька,64.89,8.07,36.48
2007,29,Хмельницька,64.68,12.09,38.38
2007,30,Хмельницька,64.35,17.92,41.13
2007,31,Хмельницька,64.28,21.35,42.82
2007,32,Хмельницька,63.72,25.19,44.45
2007,33,Хмельницька,62.02,33.29,47.66
2007,34,Хмельницька,65.26,40.23,52.75
2007,35,Хмельницька,73.0,40.49,56.74
2007,36,Хмельницька,77.67,41.21,59.44
2007,37,Хмельницька,80.4,39.42,59.91
2007,38,Хмельницька,83.79,34.29,59.04
2007,39,Хмельницька,84.02,34.67,59.34
2007,40,Хмельницька,83.13,33.86,58.49
2007,41,Хмельницька,80.99,33.72,57.35
2007,42,Хмельницька,76.75,46.52,61.64
2007,43,Хмельницька,71.7,57.07,64.39
2007,44,Хмельницька,65.59,58.49,62.04
2007,45,Хмельницька,55.74,59.45,57.59
2007,46,Хмельницька,49.42,59.27,54.35
2007,47,Хмельницька,46.58,61.67,54.12
2007,48,Хмельницька,44.74,62.32,53.53
2007,49,Хмельницька,39.34,60.58,49.96
2007,50,Хмельницька,38.16,54.34,46.25
2007,51,Хмельницька,44.46,45.08,44.77
2007,52,Хмельницька,44.48,41.41,42.94
2008,1,Хмельницька,48.33,37.59,42.96
2008,2,Хмельницька,57.59,34.57,46.08
2008,3,Хмельницька,72.75,31.15,51.95
2008,4,Хмельницька,84.76,24.17,54.47
2008,5,Хмельницька,91.39,18.66,55.03
2008,6,Хмельницька,95.05,14.66,54.85
2008,7,Хмельницька,95.6,12.79,54.19
2008,8,Хмельницька,96.14,13.16,54.65
2008,9,Хмельницька,96.44,13.91,55.17
2008,10,Хмельницька,96.33,15.71,56.02
2008,11,Хмельницька,96.12,14.82,55.47
2008,12,Хмельницька,94.15,21.43,57.79
2008,13,Хмельницька,92.91,26.65,59.78
2008,14,Хмельницька,89.12,30.34,59.73
2008,15,Хмельницька,87.3,35.64,61.47
2008,16,Хмельницька,89.75,44.59,67.17
2008,17,Хмельницька,90.85,53.73,72.29
2008,18,Хмельницька,92.23,59.65,75.94
2008,19,Хмельницька,92.68,60.71,76.69
2008,20,Хмельницька,90.91,67.89,79.4
2008,21,Хмельницька,90.76,63.85,77.31
2008,22,Хмельницька,89.67,55.44,72.56
2008,23,Хмельницька,89.82,50.12,69.97
2008,24,Хмельницька,89.92,41.98,65.95
2008,25,Хмельницька,88.37,36.75,62.56
2008,26,Хмельницька,84.56,30.94,57.75
2008,27,Хмельницька,77.82,29.0,53.41
2008,28,Хмельницька,74.46,28.01,51.24
2008,29,Хмельницька,72.12,24.83,48.48
2008,30,Хмельницька,67.62,26.01,46.81
2008,31,Хмельницька,61.29,37.34,49.32
2008,32,Хмельницька,60.25,40.94,50.59
2008,33,Хмельницька,59.25,34.02,46.64
2008,34,Хмельницька,56.47,34.63,45.55
2008,35,Хмельницька,54.5,37.1,45.8
2008,36,Хмельницька,49.06,43.17,46.12
2008,37,Хмельницька,42.87,48.2,45.53
2008,38,Хмельницька,40.44,49.17,44.81
2008,39,Хмельницька,43.81,45.34,44.58
2008,40,Хмельницька,51.7,38.36,45.03
2008,41,Хмельницька,61.24,25.96,43.6
2008,42,Хмельницька,71.57,11.53,41.55
2008,43,Хмельницька,82.23,3.56,42.9
2008,44,Хмельницька,87.52,6.03,46.77
2008,45,Хмельницька,92.11,9.38,50.74
2008,46,Хмельницька,94.09,10.61,52.35
2008,47,Хмельницька,91.16,16.94,54.05
2008,48,Хмельницька,86.15,23.74,54.95
2008,49,Хмельницька,78.56,30.83,54.69
2008,50,Хмельницька,69.8,33.36,51.58
2008,51,Хмельницька,66.28,31.57,48.92
2008,52,Хмельницька,60.86,33.19,47.03
2009,1,Хмельницька,50.38,38.09,44.24
2009,2,Хмельницька,44.87,42.08,43.47
2009,3,Хмельницька,46.74,40.49,43.61
2009,4,Хмельницька,49.12,37.22,43.17
2009,5,Хмельницька,48.18,36.92,42.55
2009,6,Хмельницька,48.65,36.77,42.71
2009,7,Хмельницька,52.97,34.3,43.64
2009,8,Хмельницька,54.11,35.07,44.59
2009,9,Хмельницька,54.71,38.38,46.54
2009,10,Хмельницька,56.11,39.81,47.96
2009,11,Хмельницька,60.12,35.34,47.73
2009,12,Хмельницька,67.59,32.85,50.22
2009,13,Хмельницька,77.51,26.79,52.15
2009,14,Хмельницька,85.76,18.08,51.92
2009,15,Хмельницька,89.23,9.86,49.54
2009,16,Хмельницька,90.95,7.3,49.12
2009,17,Хмельницька,90.16,9.45,49.8
2009,18,Хмельницька,87.97,14.48,51.22
2009,19,Хмельницька,86.68,15.14,50.91
2009,20,Хмельницька,84.91,18.66,51.78
2009,21,Хмельницька,83.16,25.8,54.48
2009,22,Хмельницька,81.98,31.1,56.54
2009,23,Хмельницька,82.07,33.12,57.59
2009,24,Хмельницька,82.36,31.9,57.13
2009,25,Хмельницька,84.32,29.66,56.99
2009,26,Хмельницька,86.19,27.14,56.67
2009,27,Хмельницька,87.74,22.29,55.01
2009,28,Хмельницька,83.52,22.36,52.94
2009,29,Хмельницька,79.51,19.48,49.49
2009,30,Хмельницька,75.22,18.42,46.82
2009,31,Хмельницька,70.66,16.35,43.5
2009,32,Хмельницька,65.55,13.26,39.41
2009,33,Хмельницька,58.96,11.57,35.27
2009,34,Хмельницька,52.74,8.72,30.73
2009,35,Хмельницька,50.63,7.23,28.93
2009,36,Хмельницька,51.47,7.47,29.47
2009,37,Хмельницька,51.86,8.43,30.15
2009,38,Хмельницька,49.61,14.73,32.17
2009,39,Хмельницька,48.0,16.76,32.38
2009,40,Хмельницька,45.07,13.95,29.51
2009,41,Хмельницька,38.36,20.26,29.31
2009,42,Хмельницька,31.7,37.23,34.46
2009,43,Хмельницька,27.73,47.19,37.46
2009,44,Хмельницька,27.16,44.61,35.89
2009,45,Хмельницька,29.03,38.81,33.92
2009,46,Хмельницька,33.31,36.7,35.0
2009,47,Хмельницька,38.71,38.82,38.76
2009,48,Хмельницька,40.89,44.82,42.86
2009,49,Хмельницька,42.02,57.96,49.99
2009,50,Хмельницька,41.18,67.3,54.24
2009,51,Хмельницька,38.47,75.23,56.85
2009,52,Хмельницька,38.74,82.12,60.43
2010,1,Хмельницька,27.73,81.51,54.62
2010,2,Хмельницька,25.19,85.39,55.29
2010,3,Хмельницька,24.47,88.99,56.73
2010,4,Хмельницька,22.89,90.64,56.76
2010,5,Хмельницька,22.45,90.55,56.5
2010,6,Хмельницька,21.57,89.44,55.5
2010,7,Хмельницька,21.0,87.66,54.33
2010,8,Хмельницька,22.32,85.03,53.68
2010,9,Хмельницька,26.69,78.64,52.67
2010,10,Хмельницька,33.03,66.03,49.53
2010,11,Хмельницька,40.34,49.68,45.01
2010,12,Хмельницька,48.69,39.88,44.28
2010,13,Хмельницька,52.4,35.47,43.93
2010,14,Хмельницька,56.44,27.62,42.03
2010,15,Хмельницька,59.09,20.89,39.99
2010,16,Хмельницька,62.74,20.75,41.74
2010,17,Хмельницька,63.46,25.66,44.56
2010,18,Хмельницька,60.62,31.63,46.12
2010,19,Хмельницька,58.14,38.58,48.36
2010,20,Хмельницька,56.14,48.84,52.49
2010,21,Хмельницька,55.82,56.72,56.27
2010,22,Хмельницька,61.07,57.2,59.14
2010,23,Хмельницька,68.03,53.18,60.61
2010,24,Хмельницька,73.27,48.73,61.0
2010,25,Хмельницька,77.3,44.1,60.7
2010,26,Хмельницька,78.41,39.83,59.12
2010,27,Хмельницька,82.54,33.93,58.23
2010,28,Хмельницька,84.31,27.79,56.05
2010,29,Хмельницька,84.08,22.96,53.52
2010,30,Хмельницька,85.45,15.49,50.47
2010,31,Хмельницька,83.86,13.28,48.57
2010,32,Хмельницька,81.29,15.72,48.5
2010,33,Хмельницька,77.77,21.63,49.7
2010,34,Хмельницька,73.91,33.32,53.61
2010,35,Хмельницька,72.62,46.56,59.59
2010,36,Хмельницька,71.92,51.51,61.71
2010,37,Хмельницька,73.27,49.5,61.39
2010,38,Хмельницька,71.66,49.52,60.59
2010,39,Хмельницька,71.8,48.44,60.12
2010,40,Хмельницька,71.7,51.31,61.5
2010,41,Хмельницька,69.68,51.17,60.42
2010,42,Хмельницька,66.81,51.19,59.0
2010,43,Хмельницька,69.65,38.98,54.32
2010,44,Хмельницька,72.62,21.87,47.24
2010,45,Хмельницька,73.4,18.97,46.19
2010,46,Хмельницька,70.45,21.48,45.97
2010,47,Хмельницька,67.82,30.62,49.22
2010,48,Хмельницька,58.59,43.41,51.0
2010,49,Хмельницька,51.11,50.98,51.04
2010,50,Хмельницька,44.78,55.3,50.04
2010,51,Хмельницька,38.22,53.95,46.09
2010,52,Хмельницька,35.65,53.32,44.49
2011,1,Хмельницька,29.17,54.83,42.0
2011,2,Хмельницька,25.66,53.98,39.82
2011,3,Хмельницька,26.4,50.29,38.35
2011,4,Хмельницька,28.89,44.54,36.72
2011,5,Хмельницька,29.22,42.17,35.69
2011,6,Хмельницька,27.51,44.5,36.01
2011,7,Хмельницька,26.98,44.68,35.83
2011,8,Хмельницька,25.75,48.55,37.15
2011,9,Хмельницька,29.53,50.65,40.09
2011,10,Хмельницька,36.03,46.35,41.19
2011,11,Хмельницька,43.0,39.27,41.14
2011,12,Хмельницька,51.87,36.13,44.0
2011,13,Хмельницька,57.87,35.93,46.9
2011,14,Хмельницька,62.43,36.89,49.66
2011,15,Хмельницька,66.72,31.92,49.32
2011,16,Хмельницька,70.22,26.6,48.41
2011,17,Хмельницька,71.74,21.21,46.47
2011,18,Хмельницька,72.54,16.77,44.65
2011,19,Хмельницька,73.55,14.68,44.12
2011,20,Хмельницька,73.54,12.63,43.08
2011,21,Хмельницька,72.76,11.41,42.09
2011,22,Хмельницька,71.12,9.27,40.19
2011,23,Хмельницька,67.58,9.54,38.56
2011,24,Хмельницька,61.53,14.69,38.11
2011,25,Хмельницька,58.91,20.89,39.9
2011,26,Хмельницька,59.11,25.5,42.3
2011,27,Хмельницька,60.38,31.64,46.01
2011,28,Хмельницька,66.64,32.72,49.68
2011,29,Хмельницька,74.0,31.15,52.58
2011,30,Хмельницька,79.78,31.03,55.41
2011,31,Хмельницька,84.12,29.27,56.7
2011,32,Хмельницька,86.91,27.79,57.35
2011,33,Хмельницька,88.06,22.1,55.08
2011,34,Хмельницька,88.49,15.33,51.91
2011,35,Хмельницька,86.68,9.64,48.16
2011,36,Хмельницька,84.17,5.09,44.63
2011,37,Хмельницька,79.76,3.35,41.56
2011,38,Хмельницька,75.3,1.76,38.53
2011,39,Хмельницька,71.28,2.53,36.91
2011,40,Хмельницька,65.73,7.17,36.45
2011,41,Хмельницька,61.62,9.74,35.68
2011,42,Хмельницька,59.82,10.71,35.26
2011,43,Хмельницька,59.8,12.91,36.36
2011,44,Хмельницька,61.95,6.48,34.22
2011,45,Хмельницька,62.25,3.26,32.75
2011,46,Хмельницька,62.12,6.79,34.46
2011,47,Хмельницька,62.66,10.05,36.36
2011,48,Хмельницька,62.74,11.98,37.36
2011,49,Хмельницька,64.2,14.29,39.25
2011,50,Хмельницька,62.33,13.89,38.11
2011,51,Хмельницька,60.6,15.55,38.08
2011,52,Хмельницька,56.78,22.29,39.53
2012,1,Хмельницька,48.05,32.12,40.09
2012,2,Хмельницька,42.0,42.5,42.25
2012,3,Хмельницька,40.46,50.43,45.44
2012,4,Хмельницька,36.11,55.05,45.58
2012,5,Хмельницька,32.43,58.17,45.3
2012,6,Хмельницька,28.13,60.49,44.31
2012,7,Хмельницька,23.99,63.11,43.55
2012,8,Хмельницька,25.05,63.61,44.33
2012,9,Хмельницька,27.26,61.89,44.57
2012,10,Хмельницька,30.14,55.63,42.89
2012,11,Хмельницька,36.25,41.99,39.12
2012,12,Хмельницька,42.04,37.01,39.53
2012,13,Хмельницька,46.6,34.64,40.62
2012,14,Хмельницька,48.89,31.89,40.39
2012,15,Хмельницька,51.52,29.22,40.37
2012,16,Хмельницька,56.21,26.3,41.25
2012,17,Хмельницька,63.03,20.25,41.64
2012,18,Хмельницька,66.63,18.93,42.78
2012,19,Хмельницька,65.68,23.02,44.35
2012,20,Хмельницька,61.47,32.89,47.18
2012,21,Хмельницька,53.55,45.4,49.48
2012,22,Хмельницька,68.39,36.09,52.24
2012,23,Хмельницька,72.97,36.47,54.72
2012,24,Хмельницька,77.41,35.33,56.37
2012,25,Хмельницька,83.95,30.97,57.46
2012,26,Хмельницька,87.33,28.3,57.82
2012,27,Хмельницька,85.26,24.04,54.65
2012,28,Хмельницька,88.01,19.56,53.78
2012,29,Хмельницька,86.91,19.2,53.05
2012,30,Хмельницька,85.92,20.61,53.26
2012,31,Хмельницька,85.02,21.81,53.41
2012,32,Хмельницька,83.03,24.35,53.69
2012,33,Хмельницька,83.14,27.26,55.2
2012,34,Хмельницька,83.24,30.87,57.05
2012,35,Хмельницька,86.08,32.02,59.05
2012,36,Хмельницька,88.7,28.55,58.63
2012,37,Хмельницька,88.79,23.12,55.96
2012,38,Хмельницька,87.52,15.27,51.39
2012,39,Хмельницька,83.6,15.14,49.37
2012,40,Хмельницька,80.53,14.99,47.76
2012,41,Хмельницька,79.88,11.19,45.53
2012,42,Хмельницька,76.06,16.74,46.4
2012,43,Хмельницька,72.8,28.01,50.4
2012,44,Хмельницька,70.0,30.98,50.49
2012,45,Хмельницька,64.44,36.02,50.23
2012,46,Хмельницька,59.01,43.01,51.01
2012,47,Хмельницька,50.62,55.58,53.1
2012,48,Хмельницька,41.66,73.22,57.44
2012,49,Хмельницька,31.67,88.34,60.0
2012,50,Хмельницька,24.44,92.29,58.37
2012,51,Хмельницька,24.44,92.59,58.52
2012,52,Хмельницька,21.65,91.61,56.63
2013,1,Хмельницька,24.28,87.84,56.06
2013,2,Хмельницька,26.06,88.8,57.43
2013,3,Хмельницька,28.92,90.39,59.65
2013,4,Хмельницька,28.78,91.1,59.94
2013,5,Хмельницька,26.36,88.91,57.64
2013,6,Хмельницька,22.99,85.62,54.31
2013,7,Хмельницька,21.03,83.06,52.04
2013,8,Хмельницька,21.39,84.34,52.87
2013,9,Хмельницька,22.71,87.25,54.98
2013,10,Хмельницька,22.89,87.16,55.02
2013,11,Хмельницька,21.95,87.73,54.84
2013,12,Хмельницька,22.12,89.61,55.86
2013,13,Хмельницька,23.28,89.37,56.32
2013,14,Хмельницька,26.67,88.88,57.77
2013,15,Хмельницька,34.7,83.79,59.25
